5181;NOVA GLEBA/SANTA ROSA;621-1;O
5180;IGUATEMI/PARQUE DOS MAIAS;6204-2;O
5179;PARQUE DOS MAIAS / IGUATEMI;6202-1;O
5178;IGUATEMI / ELIZABETH;6201-2;O
5177;RAPIDA HIPICA;R9-1;O
5176;MARIO QUINTANA/CARLOS GOMES/ELEI菄菚ES;4978-2;O
5175;MARIO QUINTANA/CARLOS GOMES/ELEI菄菚ES;4978-1;O
5174;MARIO QUINTANA/SAFIRA;4971-2;O
5173;MARIO QUINTANA/SAFIRA;4971-1;O
5172;MARIO QUINTANA;497-2;O
5171;MARIO QUINTANA;497-1;O
5170;JARDIM PROTASIO ALVES;496-2;O
5169;JARDIM PROTASIO ALVES;496-1;O
5168;MANOEL ELIAS/PROTASIO VIA TEREZIO MEIRELES;4952-2;O
5167;MANOEL ELIAS/PROTASIO VIA TEREZIO MEIRELES;4952-1;O
5166;RUBEM BERTA/PROT莵SIO/CIRCULAR NO BAIRRO;4943-2;O
5165;BATISTA FLORES / RUBEM BERTA;4942-2;O
5164;BATISTA FLORES;4941-2;O
5163;BATISTA FLORES;4941-1;O
5162;RUBEM BERTA / PROTASIO;494-2;O
5161;RUBEM BERTA / PROTASIO;494-1;O
5160;PASSO DORNELES/CARLOS GOMES/ELEI菄菚ES;4918-2;O
5159;PASSO DORNELES/CARLOS GOMES/ELEI菄菚ES;4918-1;O
5158;PASSO DORNELES / VILA SAFIRA;491-2;O
5157;PASSO DORNELES / VILA SAFIRA;491-1;O
5156;PINHEIRO/A.CARVALHO/ELEI菄菚ES;3988-2;O
5155;PINHEIRO/A.CARVALHO/ELEI菄菚ES;3988-1;O
5154;PINHEIRO/LAMI-VERAO;3987-2;O
5153;PINHEIRO/LAMI-VERAO;3987-1;O
5152;VI菄OSA(PINHEIRO);3986-2;O
5151;VI菄OSA(PINHEIRO);3986-1;O
5150;PINHEIRO/PITINGA VIA VI菄OSA;3985-2;O
5149;PINHEIRO/PITINGA VIA VI菄OSA;3985-1;O
5148;PINHEIRO VIA VICOSA;3984-2;O
5147;PINHEIRO VIA VICOSA;3984-1;O
5146;PINHEIRO / VIA IPIRANGA;3983-2;O
5145;PINHEIRO / VIA IPIRANGA;3983-1;O
5144;PINHEIRO / ATE TERMINAL AZENHA;3982-2;O
5143;PINHEIRO / ATE TERMINAL AZENHA;3982-1;O
5142;PINHEIRO/ PARADA 24 VIA VI菄OSA;3981-2;O
5141;PINHEIRO/ PARADA 24 VIA VI菄OSA;3981-1;O
5140;PINHEIRO;398-2;O
5139;PINHEIRO;398-1;O
5138;BONSUCESSO/A.CARVALHO/ELEI菄菚ES;3978-2;O
5137;BONSUCESSO/A.CARVALHO/ELEI菄菚ES;3978-1;O
5136;BONSUCESSO/SANTA HELENA;3974-2;O
5135;BONSUCESSO/SANTA HELENA;3974-1;O
5134;BONSUCESSO / VIA IPIRANGA;3973-2;O
5133;BONSUCESSO / VIA IPIRANGA;3973-1;O
5132;BONSUCESSO / ATE TERMINAL AZENHA;3972-2;O
5131;BONSUCESSO / ATE TERMINAL AZENHA;3972-1;O
5130;BONSUCESSO;397-2;O
5129;BONSUCESSO;397-1;O
5128;HERDEIROS/A.CARVALHO/ELEI菄菚ES;3768-2;O
5127;HERDEIROS/A.CARVALHO/ELEI菄菚ES;3768-1;O
5126;HERDEIROS/ESMERALDA;376-2;O
5125;HERDEIROS/ESMERALDA;376-1;O
5124;AGRONOMIA/A.CARVALHO/ELEI菄菚ES;3758-2;O
5123;AGRONOMIA/A.CARVALHO/ELEI菄菚ES;3758-1;O
5122;PITINGA/CAIR菤;T121-1;O
5121;RESTINGA/CAIR菤;T12-1;O
5120;AGRONOMIA/INFORM莵TICA;375-2;O
5119;AGRONOMIA/INFORM莵TICA;375-1;O
5118;CAMPUS / IPIRANGA;343-2;O
5117;CAMPUS / IPIRANGA;343-1;O
5116;FESTIVAL DO JAP莾O;E06-1;O
5115;GREVE VAP;G497-2;O
5114;GREVE NORTRAN 01;GR62-1;O
5113;TRONCAL ANT菙NIO DE CARVALHO VIA BENTO;TR31-1;O
5112;TRONCAL ANT菙NIO DE CARVALHO VIA BENTO;TR31-2;O
5111;T5 ARENA;T53-1;O
5110;T5 ARENA;T53-2;O
5109;ALIMENTADORA TERMINAL TRENSURB/INDUSTRIAS;A05-1;O
5108;ANCHIETA/INDUSTRIAS/IGUATEMI;B093-1;O
5107;BELEM VELHO/CRISTAL/UFRGS;2861-2;O
5106;BELEM VELHO/CRISTAL/UFRGS;2861-1;O
5105;BELEM VELHO/CRISTAL/UFRGS;286-2;O
5104;BELEM VELHO/CRISTAL/UFRGS;286-1;O
5103;IPANEMA/CAVALHADA/CIRINO PRUNES;2832-2;O
5102;IPANEMA/CAVALHADA/CIRINO PRUNES;2832-1;O
5101;IPANEMA / CAVALHADA;283-2;O
5100;IPANEMA / CAVALHADA;283-1;O
5099;CAMPO NOVO/GEDEON LEITE/DOMINGOS;2816-2;O
5098;CAMPO NOVO/GEDEON LEITE/DOMINGOS;2816-1;O
5097;CAMPO NOVO VIA JORGE PEREIRA NUNES;2815-2;O
5096;CAMPO NOVO/DOMINGOS;2814-2;O
5095;CAMPO NOVO/DOMINGOS;2814-1;O
5094;CAMPO NOVO/MORRO AGUDO/DOMINGOS;2813-2;O
5093;CAMPO NOVO/MORRO AGUDO/DOMINGOS;2813-1;O
5092;CAMPO NOVO/GEDEON LEITE;2812-2;O
5091;CAMPO NOVO/GEDEON LEITE;2812-1;O
5090;CAMPO NOVO / MORRO AGUDO;2811-2;O
5089;CAMPO NOVO / MORRO AGUDO;2811-1;O
5088;CAMPO NOVO;281-2;O
5087;CAMPO NOVO;281-1;O
5086;BELEM NOVO/HIPICA/VELUDO(VIA SCHNEIDER);2733-2;O
5085;BELEM NOVO/HIPICA/VELUDO(VIA SCHNEIDER);2733-1;O
5084;BELEM NOVO/HIPICA/VELUDO;2732-2;O
5083;BELEM NOVO/HIPICA/VELUDO;2732-1;O
5082;BELEM NOVO/HIPICA(VIA SCHNEIDER);2731-2;O
5081;BELEM NOVO/HIPICA(VIA SCHNEIDER);2731-1;O
5080;BELEM NOVO/HIPICA;273-2;O
5079;BELEM NOVO/HIPICA;273-1;O
5078;MORADAS DA HIPICA VIA GEDEON LEITE;2724-2;O
5077;HIPICA (GEDEON LEITE);2723-2;O
5076;HIPICA (GEDEON LEITE);2723-1;O
5075;MORADAS DA H菎PICA VIA SCHNEIDER;2722-2;O
5074;MORADAS DA H菎PICA VIA SCHNEIDER;2722-1;O
5073;MORADAS DA HIPICA(COSTA GAMA);2721-2;O
5072;MORADAS DA HIPICA(COSTA GAMA);2721-1;O
5071;MORADAS DA HIPICA;272-2;O
5070;MORADAS DA HIPICA;272-1;O
5069;OPERACAO LAMI;2694-2;O
5068;OPERACAO LAMI;2694-1;O
5067;PRAIA OPERA菄AO VERANEIO;2693-2;O
5066;PRAIA OPERA菄AO VERANEIO;2693-1;O
5065;LAMI/BELEM;269-2;O
5064;LAMI/BELEM;269-1;O
5063;BELEM NOVO AT菈 OTTO;2685-2;O
5062;BELEM NOVO AT菈 OTTO;2685-1;O
5061;BELEM NOVO/CHAPEU/GEDEON;2682-2;O
5060;BELEM NOVO/CHAPEU/GEDEON;2682-1;O
5059;BEL菈M NOVO/CHAP菈U DO SOL;2681-2;O
5058;BEL菈M NOVO/CHAP菈U DO SOL;2681-1;O
5057;BELEM NOVO(VIA CAVALHADA);268-2;O
5056;BELEM NOVO(VIA CAVALHADA);268-1;O
5055;LAMI AT菈 CAVALHADA;2675-2;O
5054;LAMI AT菈 CAVALHADA;2675-1;O
5053;LAMI VIA BECO DA VIT菗RIA AT菈 P菄A GUIA LOPES;2674-1;O
5052;LAMI(VIA BECO DA VITORIA);2672-2;O
5051;LAMI(VIA BECO DA VITORIA);2672-1;O
5050;LAMI/VAREJAO(VIA EDGAR PIRES DE CASTRO);2671-2;O
5049;LAMI/VAREJAO(VIA EDGAR PIRES DE CASTRO);2671-1;O
5048;LAMI(VIA BELEM NOVO);267-2;O
5047;LAMI(VIA BELEM NOVO);267-1;O
5046;RESTINGA GLORIA;216-2;O
5045;RESTINGA GLORIA;216-1;O
5044;5鼎 UNIDADE/ESCOLAR II;2141-2;O
5043;5鼎 UNIDADE/ESCOLAR II;2141-1;O
5042;5鼎 UNIDADE/ESCOLAR;214-2;O
5041;5鼎 UNIDADE/ESCOLAR;214-1;O
5040;RESTINGA / LAMI;212-2;O
5039;RESTINGA / LAMI;212-1;O
5038;NOTURNA (BELEM NOVO);M68-2;O
5037;RESTINGA VELHA;211-2;O
5036;RESTINGA VELHA;211-1;O
5035;RESTINGA VELHA AT菈 OTTO;E2115-1;O
5034;RESTINGA VELHA AT菈 OTTO;E2115-2;O
5033;RESTINGA NOVA/DOMINGOS E FERIADOS;2101-2;O
5032;RESTINGA NOVA;210-2;O
5031;RESTINGA NOVA;210-1;O
5030;RESTINGA NOVA AT菈 OTTO;E2105-1;O
5029;RESTINGA NOVA AT菈 OTTO;E2105-2;O
5028;RESTINGA;209-2;O
5027;RESTINGA;209-1;O
5026;JUCA BATISTA VIA OSWALDO CRUZ;1841-2;O
5025;JUCA BATISTA;184-2;O
5024;JUCA BATISTA;184-1;O
5023;SERRARIA;179-2;O
5022;SERRARIA;179-1;O
5021;SERRARIA/RODOVIARIA/VIA MENDES OURIQUES;1761-2;O
5020;SERRARIA/RODOVIARIA/VIA MENDES OURIQUES;1761-1;O
5019;SERRARIA (RODOVIARIA);176-2;O
5018;SERRARIA (RODOVIARIA);176-1;O
5017;PONTA GROSSA/ESCOLA ODILA GAY;1714-2;O
5016;PONTA GROSSA/ESCOLA ODILA GAY;1714-1;O
5015;LINHA PONTA GROSSA AT菈 OTTO;1713-2;O
5014;LINHA PONTA GROSSA AT菈 OTTO;1713-1;O
5013;PONTA GROSSA;171-2;O
5012;PONTA GROSSA;171-1;O
5011;BELEM NOVO(VIA TRISTEZA);168-2;O
5010;BELEM NOVO(VIA TRISTEZA);168-1;O
5009;HIPICA/TRISTEZA;1112-2;O
5008;HIPICA/TRISTEZA;1112-1;O
5007;RESTINGA VELHA(TRISTEZA)/SHOPPING;1111-2;O
5006;RESTINGA VELHA(TRISTEZA)/SHOPPING;1111-1;O
5005;RESTINGA VELHA (TRISTEZA);111-2;O
5004;RESTINGA VELHA (TRISTEZA);111-1;O
5003;RESTINGA NOVA VIA TRISTEZA/DOMINGOS E FERIADOS;1101-2;O
5002;RESTINGA NOVA VIA TRISTEZA/DOMINGOS E FERIADOS;1101-1;O
5001;RESTINGA NOVA VIA TRISTEZA;110-2;O
5000;RESTINGA NOVA VIA TRISTEZA;110-1;O
165;IAPI - AUXILIADORA;50.2 - 1;L
153;AUXILIADORA - ANITA;50.11 - 1;L
172;AUXILIADORA/PADRE CHAGAS/ANITA;50.1 - 1;L
61;CHACARA DAS PEDRAS/3 FIGUEIRAS;40.51 - 2;L
60;CHACARA DAS PEDRAS/3 FIGUEIRAS;40.51 - 1;L
59;CHACARA DAS PEDRAS - PAINEIRA;40.5 - 2;L
58;CHACARA DAS PEDRAS - PAINEIRA;40.5 - 1;L
57;PETROPOLIS / FAPA;40.41 - 2;L
56;PETROPOLIS / FAPA;40.41 - 1;L
55;PETROPOLIS/SESC;40.4 - 2;L
54;PETROPOLIS/SESC;40.4 - 1;L
103;JOAO ABOTT;40.2 - 2;L
52;JOAO ABOTT;40.2 - 1;L
104;SANTANA/S莵BADOS;30.31 - 1;L
105;SANTANA/S莵BADOS;30.31 - 2;L
49;SANTANA;30.3 - 2;L
48;SANTANA;30.3 - 1;L
47;PARTENON/PINHEIRO/CAMPUS;30.21 - 2;L
46;PARTENON/PINHEIRO/CAMPUS;30.21 - 1;L
45;PARTENON/PINHEIRO/PARADA 21;30.2 - 2;L
44;PARTENON/PINHEIRO/PARADA 21;30.2 - 1;L
43;CANAL 10/MARIO DE ARTAG莾O;30.12 - 2;L
42;CANAL 10/MARIO DE ARTAG莾O;30.12 - 1;L
41;CANAL 10 VIA APAR菎CIO BORGES/ANTONIO RIBEIRO;30.11 - 2;L
40;CANAL 10 VIA APAR菎CIO BORGES/ANTONIO RIBEIRO;30.11 - 1;L
39;CANAL 10 VIA APAR菎CIO BORGES;30.1 - 2;L
38;CANAL 10 VIA APAR菎CIO BORGES;30.1 - 1;L
37;GLORIA;20.6 - 2;L
36;GLORIA;20.6 - 1;L
35;ALTO TERESOPOLIS - VIA PRAIA DE BELAS;20.5 - 2;L
34;ALTO TERESOPOLIS - VIA PRAIA DE BELAS;20.5 - 1;L
33;JARDIM VILA NOVA;20.4 - 2;L
32;JARDIM VILA NOVA;20.4 - 1;L
31;OTTO/TERES菗POLIS;20.2 - 2;L
30;OTTO/TERES菗POLIS;20.2 - 1;L
162;MEDIANEIRA / MORRO SAO CAETANO;20.11 - 2;L
28;MEDIANEIRA / MORRO SAO CAETANO;20.11 - 1;L
160;MEDIANEIRA;20.1 - 2;L
26;MEDIANEIRA;20.1 - 1;L
25;GUARUJA - CAVALHADA;10.51 - 2;L
102;GUARUJA - CAVALHADA;10.51 - 1;L
23;GUARUJA - WENCESLAU ESCOBAR;10.5 - 2;L
22;GUARUJA - WENCESLAU ESCOBAR;10.5 - 1;L
21;IPANEMA/JARDIM ISABEL;10.41 - 2;L
20;IPANEMA/JARDIM ISABEL;10.41 - 1;L
19;IPANEMA;10.4 - 2;L
122;IPANEMA;10.4 - 1;L
17;CRISTAL/OTTO NIEMEYER;10.3 - 2;L
16;CRISTAL/OTTO NIEMEYER;10.3 - 1;L
15;TRISTEZA/ASSUNCAO;10.1 - 2;L
14;TRISTEZA/ASSUNCAO;10.1 - 1;L
11;RIO BRANCO/VIA IPA;05.1 - 2;L
10;RIO BRANCO/VIA IPA;05.1 - 1;L
145;JARDIM BOTANICO/JARDIM DO SALSO;03.3 - 1;L
8;IPIRANGA/PUC-OSVALDO ARANHA;03.11 - 2;L
7;IPIRANGA/PUC-OSVALDO ARANHA;03.11 - 1;L
6;IPIRANGA/ PUC - BORGES;03.1 - 2;L
5;IPIRANGA/ PUC - BORGES;03.1 - 1;L
4;MENINO DEUS/ VIA JOSE DO PATROCINIO;02.11 - 2;L
3;MENINO DEUS/ VIA JOSE DO PATROCINIO;02.11 - 1;L
2;MENINO DEUS;02.1 - 2;L
1;MENINO DEUS;02.1 - 1;L
5669;QUINTA DO PORTAL/SALGADO FILHO;395-2;O
5670;QUINTA PORTAL/SALG. FILHO/PARADA 6;3951-1;O
5671;QUINTA PORTAL/SALG. FILHO/PARADA 6;3951-2;O
5672;QUINTA DO PORTAL/ ANTONIO DE CARVALHO;3954-2;O
5673;QUINTA DO PORTAL/ ANTONIO DE CARVALHO;3954-1;O
5674;JARDIM DA PAZ/FINADOS;3989-1;O
5675;JARDIM DA PAZ/FINADOS;3989-2;O
5676;PROTASIO / IGUATEMI;429-1;O
5677;PROTASIO / IGUATEMI;429-2;O
5678;PROTASIO/IGUATEMI/CANANEIA;4291-1;O
5679;PROTASIO/IGUATEMI/CANANEIA;4291-2;O
5680;PROTASIO/IGUATEMI/BECO DOS COQUEIROS;4292-1;O
5681;PROTASIO/IGUATEMI/BECO DOS COQUEIROS;4292-2;O
5682;BELA VISTA / ANITA;430-1;O
5683;BELA VISTA / ANITA;430-2;O
5684;BELA VISTA/ANITA VIA CARAZINHO/IJU菎;4302-1;O
5685;BELA VISTA/ANITA VIA CARAZINHO/IJU菎;4302-2;O
5686;CARLOS GOMES;431-1;O
5687;CARLOS GOMES;431-2;O
5688;VILA JARDIM;433-1;O
5689;VILA JARDIM;433-2;O
5690;ANTONIO DE CARVALHO;441-1;O
5691;ANTONIO DE CARVALHO;441-2;O
5692;BOM JESUS/MADRI;470-1;O
5693;BOM JESUS/MADRI;470-2;O
5694;BOM JESUS/CARLOS GOMES/ELEI菄菚ES;4708-1;O
5695;BOM JESUS/CARLOS GOMES/ELEI菄菚ES;4708-2;O
5696;PETROPOLIS/SESC(UNIBUS);4922-2;O
5697;PETROPOLIS/SESC(UNIBUS);4922-1;O
5698;BELA VISTA/ANITA (CONORTE);4301-2;O
5699;BELA VISTA/ANITA (CONORTE);4301-1;O
5700;MORRO SANTANA;490-1;O
5701;MORRO SANTANA;490-2;O
5702;PETROPOLIS / SESC;492-1;O
5703;PETROPOLIS / SESC;492-2;O
5704;PETROPOLIS/VILA MARGARITA;4921-1;O
5705;PETROPOLIS/VILA MARGARITA;4921-2;O
5706;JARDIM YPU;493-1;O
5707;JARDIM YPU;493-2;O
5708;JARDIM YPU / MAE APOLINARIA;4931-1;O
5709;JARDIM YPU / NILO RUSCHEL;4932-1;O
5710;JARDIM YPU / NILO RUSCHEL;4932-2;O
5711;CIRCULAR JARDIM YPU/PETR菗POLIS;4933-1;O
5712;JARDIM YPU/PETR菗POLIS;4934-1;O
5713;JARDIM YPU/PETR菗POLIS;4934-2;O
5714;MANOEL ELIAS / PROTASIO;495-1;O
5715;MANOEL ELIAS / PROTASIO;495-2;O
5716;MANOEL ELIAS/MORRO SANTANA;4951-1;O
5717;MANOEL ELIAS/MORRO SANTANA;4951-2;O
5718;MANOEL ELIAS/CARLOS GOMES/ELEI菄菚ES;4958-1;O
5719;MANOEL ELIAS/CARLOS GOMES/ELEI菄菚ES;4958-2;O
5720;AUXILIADORA;510-1;O
5721;AUXILIADORA;510-2;O
5722;RIO BRANCO / ANITA;525-1;O
5723;RIO BRANCO / ANITA;525-2;O
5724;CARLOS GOMES / SALSO;671-1;O
5725;CARLOS GOMES / SALSO;671-2;O
5726;SANTA MARIA/CLEMENTE PEREIRA;3441-2;O
5727;SANTA MARIA/III PERIMETRAL;3442-1;O
5728;ALIMENTADORA JARDIM CASCATA;A741-1;O
5729;ALIM.B.VELHO/S.F/RINCAO/BETAO/CAVALHADA;A84-1;O
5730;ALIM.B.VELHO/S.F/RINCAO/BETAO/CAVALHADA;A84-2;O
5731;ALIM. B.VELHO/S.F./RINC莾O/CAVALHADA;A842-1;O
5732;ALIM. B.VELHO/S.F./RINC莾O/CAVALHADA;A842-2;O
5733;BELEM VELHO/CAVALHADA;A86-1;O
5734;BELEM VELHO/CAVALHADA;A86-2;O
5735;ALIMENTADORA BEL菈M VELHO/UFRGS;A862-2;O
5736;EVENTUAL FORUM MUNDIAL DE EDUCA菄莾O;E35-1;O
5737;FORUM PUC/CENTRO;E53-1;O
5738;FORUM PUC/GIGANTINHO;E54-1;O
5739;EVENTUAL DOLORES DURAN-OBRAS;E751-1;O
5740;EVENTUAL DOLORES DURAN-OBRAS;E751-2;O
5741;EVENTUAL CONCURSOS FAPA;E95-1;O
5742;EVENTUAL CONCURSOS FAPA;E95-2;O
5743;PETROPOLIS MADRUGADA (CIRCULAR);M76-1;O
5744;RAPIDA / JARDIM VILA NOVA;R1-1;O
5745;RAPIDA / JARDIM VILA NOVA;R1-2;O
5746;RAPIDA - OSCAR PEREIRA;R21-1;O
5747;RAPIDA - OSCAR PEREIRA;R21-2;O
5748;RAPIDA - CASCATINHA;R22-1;O
5749;RAPIDA - CASCATINHA;R22-2;O
5750;PUC;T9-1;O
5751;PUC;T9-2;O
5752;ALIMENTADORA RESIDENCIAL ALZIRA ROSA;A973-1;O
5753;MARIO QUINTANA/ALZIRA ROSA;4972-2;O
5754;ALIMENTADORA QUINTA DO PORTAL/INTEGRA菄莾O;A395-1;O
5755;BENTO/TERMINAL ANT菙NIO DE CARVALHO;341-1;O
5756;BENTO/TERMINAL ANT菙NIO DE CARVALHO;341-2;O
5757;ICARA菎/ALTO TAQUARI/EVENTUAL CONCURSOS;E149-1;O
5758;ORFANOTROFIO/DIRETA;D63-2;O
5759;ICARA菎/ALTO TAQUARI/EVENTUAL CONCURSOS;E149-2;O
5760;RAPIDA CAMPO NOVO;R81-2;O
5761;ALIMENTADORA 3 MENINAS;A66-1;O
5762;ALIMENTADORA 3 MENINAS;A66-2;O
5763;ALIMENTADORA IMPERIAL PARQUE;A88-1;O
5764;MENINO DEUS;177-1;O
5765;MENINO DEUS;177-2;O
5766;PRAIA DE BELAS;178-1;O
5767;PRAIA DE BELAS;178-2;O
5768;T V;195-1;O
5769;T V;195-2;O
5770;SANTA TERESA;244-1;O
5771;SANTA TERESA;244-2;O
5772;SANTA TERESA/VIA MARIANO DE MATOS;2441-1;O
5773;SANTA TERESA/VIA MARIANO DE MATOS;2441-2;O
5774;CALDRE FIAO;255-1;O
5775;CALDRE FIAO;255-2;O
5776;CALDRE FIAO/FESTA DE SANTO ANTONIO;2551-1;O
5777;CALDRE FIAO/FESTA DE SANTO ANTONIO;2551-2;O
5778;PAULINO AZURENHA/AZENHA/CASCATINHA;257-1;O
5779;PAULINO AZURENHA/AZENHA/CASCATINHA;257-2;O
5780;PAULINO AZURENHA/CASCATINHA/AZENHA;2571-1;O
5781;PAULINO AZURENHA/CASCATINHA/AZENHA;2571-2;O
5782;PAULINO AZURENHA/ELEI菄菚ES;2578-1;O
5783;JARDIM MEDIANEIRA;265-1;O
5784;JARDIM MEDIANEIRA;265-2;O
5785;GLORIA/AZENHA/CASCATINHA;274-1;O
5786;GLORIA/AZENHA/CASCATINHA;274-2;O
5787;GLORIA/CASCATINHA/AZENHA;2741-1;O
5788;GLORIA/CASCATINHA/AZENHA;2741-2;O
5789;GL菗RIA/ELEI菄菚ES;2748-1;O
5790;CEMITERIO;297-1;O
5791;CEMITERIO;297-2;O
5792;JARDIM IPE;436-1;O
5793;JARDIM IPE;436-2;O
5794;SANTANA;438-1;O
5795;SANTANA;438-2;O
5796;SANTANA/SABADOS/DOMINGOS/FERIADOS;4381-1;O
5797;SANTANA/SABADOS/DOMINGOS/FERIADOS;4381-2;O
5798;SAO MANOEL;439-1;O
5799;SAO MANOEL;439-2;O
5800;CIRCULAR PRACA XV;C2-1;O
5801;CIRCULAR URCA;C3-1;O
5802;CIRCULAR URCA/SABADOS/DOMINGOS/FERIADOS;C31-1;O
5803;FORUM MUNDIAL DE EDUCACAO;E27-1;O
5804;FORUM MUNDIAL DE EDUCACAO;E27-2;O
5805;EVENTUAL FESTIVAL BARES;E3-1;O
5806;FORUM CENTRO/MARINHA DO BRASIL;E31-1;O
5807;EVENTUAL FESTIVAL BARES/SEXTA;E34-1;O
5808;EVENTUAL FESTIVAL BARES/S莵B/DOM/FERIADOS;E36-1;O
5809;FUTEBOL;F98-1;O
5810;FUTEBOL;F98-2;O
5811;FUTEBOL - OLIMPICO;F99-2;O
5812;FUTEBOL - OLIMPICO (AZENHA);F991-1;O
5813;FUTEBOL - OLIMPICO (CASCATINHA);F992-1;O
5814;FUTEBOL BEIRA RIO;F993-1;O
5815;FUTEBOL BEIRA RIO;F993-2;O
5816;FUTEBOL-OLIMPICO/BEIRA-RIO;F994-1;O
5817;FUTEBOL-OLIMPICO/BEIRA-RIO;F994-2;O
5818;LINHA TURISMO;LT01-1;O
5819;ALIMENTADORA NAVEGANTES STS;A02-1;O
5820;ALIMENTADORA NAVEGANTES UNIBUS;A03-1;O
5821;CIRCULAR CENTRO;C1-1;O
5822;CIRCULAR CENTRO/S莵BADOS;C11-1;O
5823;CIRCULAR CENTRO/ELEI菄菚ES;C12-1;O
5824;ANFITEATRO P菙R DO SOL;E17-1;O
5825;ANFITEATRO P菙R DO SOL;E17-2;O
5826;FORUM SOCIAL MUNDIAL;E28-1;O
5827;FORUM SOCIAL MUNDIAL;E28-2;O
5828;ESCOLAR;A28-1;O
5829;ESCOLAR;A28-2;O
5830;ALIMENTADORA B.VELHO/S.FCO/RINCAO/BETAO;A841-1;O
5831;ALIMENTADORA B.VELHO/S.FCO/RINCAO/BETAO;A841-2;O
5832;ALIMENTADORA BEL菈M VELHO;A861-1;O
5833;ALIMENTADORA BEL菈M VELHO;A861-2;O
5834;CH莵CARA DAS P菉RAS/ALIMENTADORA;A94-1;O
5835;ALIMENTADORA/CH PERAS/QUINTA PORTAL;A942-1;O
5836;ALIM./5鼎 PORTAL/CH.P菉RAS/RETORNO ESCOLAR;A944-1;O
5837;QUINTA DO PORTAL/ALIMENTADORA/ESCOLAR;A941-2;O
5838;ALIMENTADORA IPE;A360-1;O
5839;ALIM. JARDIM BENTO GON菄ALVES;A348-1;O
5840;GREVE B. VELHO/OSCAR PEREIRA;G260-1;O
5841;SARANDI / CAIRU;815-1;O
5842;SARANDI / CAIRU;815-2;O
5843;PARQUE NAUTICO / FESTA NAVEGANTES;E25-1;O
5844;PARQUE NAUTICO;B03-1;O
5845;ALIMENTADORA EXTREMA;A70-1;O
5846;ALIMENTADORA EXTREMA;A70-2;O
5847;ALIMENTADORA CANTA GALO/EXTREMA;A74-1;O
5848;ALIMENTADORA CANTA GALO/EXTREMA;A74-2;O
5849;ALIMENTADORA WENCESLAU FONTOURA/ESCOLAR;A621-1;O
5850;ALIMENTADORA PITINGA/PARADA 21;A142-1;O
5851;ALIMENTADORA/PITINGA/ESCOLAR;A143-1;O
5852;ALIMENTADORA/PITINGA/ESCOLAR;A143-2;O
5853;ALIMENTADORA JARDIM PROTASIO ALVES;A97-1;O
5854;ALIMENTADORA J. P. ALVES/ESCOLAR/IDA;A971-1;O
5855;ALIMENTADORA J.P. ALVES/ESCOLAR/VOLTA;A972-1;O
5856;WENCESLAU FONTOURA  (ALIMENTADORA);A62-1;O
5857;ALIMENTADORA MAPA/QUINTA DO PORTAL;A943-1;O
5858;PARQUE / POSTAO IAPI/H CONCEICAO;B51-1;O
5859;PARQUE/H CONCEICAO/POSTAO IAPI;B511-1;O
5860;ALIMENTADORA/B. NOVO/ECO CLEAN;A692-1;O
5861;ALIMENTADORA/B. NOVO/ECO CLEAN;A692-2;O
5862;GREVE T11;GT11-1;O
5863;GREVE T11;GT11-2;O
5864;PASSO DAS PEDRAS/CAIRU;856-1;O
5865;PASSO DAS PEDRAS/CAIRU;856-2;O
5866;PARQUE DOS MAIAS/SERTORIO/DOMINGOS/FERIADOS;7312-1;O
5867;GREVE VAP;G497-1;O
5868;GREVE GERAL TRENSURB (CARRIS);LTR8-2;O
5869;GREVE GERAL TRENSURB (CARRIS);LTR8-1;O
5870;TRANSVERSAL 2 (P AZURENHA/POSTAO)/DOMINGOS;T2A2-2;O
5871;TRANSVERSAL 2 (P AZURENHA/POSTAO)/DOMINGOS;T2A2-1;O
5872;TRANSVERSAL 2/DOMINGOS;T22-2;O
5873;QUINTA DO PORTAL/ALIMENTADORA/ESCOLAR;A941-1;O
5874;PROBLEMA TRENSURB(CONORTE);LTR6-1;O
5875;PROBLEMA TRENSURB(CONORTE);LTR6-2;O
5876;PROBLEMA TRENSURB(CARRIS);LTR5-1;O
5877;PROBLEMA TRENSURB(CARRIS);LTR5-2;O
5878;P. DA BATALHA/QUIRINAS/CIRCULAR/ESCOLAR;A992-1;O
5879;B. VELHO(S.FRANCISO)/RINCAO/BETAO ATE AZENHA;2843-1;O
5880;B. VELHO(S.FRANCISO)/RINCAO/BETAO ATE AZENHA;2843-2;O
5881;PROTASIO/CAIRU;855-1;O
5882;PROTASIO/CAIRU;855-2;O
5883;CARLOS GOMES/SALSO - DOM/FER;6712-1;O
5884;CARLOS GOMES/SALSO - DOM/FER;6712-2;O
5885;PARQUE DOS MAIAS/NAVEGANTES;6319-1;O
5886;CIRCULAR BALADA SEGURA;C4-1;O
5887;PASSO DAS PEDRAS/FAPA/NAVEGANTES;6569-1;O
5888;ALIMENTADORA BONSUCESSO/PARADA 13;A321-1;O
5889;GRUTINHA VIA AMAPA;2701-1;O
5890;GRUTINHA VIA AMAPA;2701-2;O
5891;PRADO (UNIBUS);2641-1;O
5892;PRADO (UNIBUS);2641-2;O
5893;ALAGAMENTO TRENSURB 22/STS;LE22-2;O
5894;ALAGAMENTO TRENSURB 22/STS;LE22-1;O
5895;ALAGAMENTO TRENSURB 41/CARRIS;LE41-2;O
